Stock ,Date ,series ,Open,High,Low,PREV. CLOSE ,ltp ,Close,vwap ,52W H ,52W L ,Volume,Value,No of trades 
BPCL,17-Jan-25,EQ,268.8,275.2,267.25,266.9,274.05,273.6,272.8,687.95,263.5,"93,00,647","2,53,71,90,545.20","1,13,165"
BPCL,16-Jan-25,EQ,267.35,268.95,263.5,267,268.15,266.9,266.2,687.95,263.5,"1,37,54,046","3,66,13,18,911.55","1,19,421"
BPCL,15-Jan-25,EQ,273.9,275.9,265.25,270.2,267.8,267,270.11,687.95,264.25,"1,34,48,052","3,63,24,45,629.25","1,18,092"
BPCL,14-Jan-25,EQ,267.1,271.5,266,265.3,271.25,270.2,269.29,687.95,264.25,"67,10,730","1,80,71,41,372.75","70,531"
BPCL,13-Jan-25,EQ,271.25,274.7,264.25,277.65,265.45,265.3,269.42,687.95,264.25,"1,04,88,655","2,82,58,62,926.10","1,17,582"
BPCL,10-Jan-25,EQ,280.5,283.5,275.6,280,278.1,277.65,279.44,687.95,275.6,"90,73,218","2,53,54,57,558.35","1,18,875"
BPCL,09-Jan-25,EQ,287,287.85,279.05,286.8,281.05,280,282.45,687.95,279.05,"62,15,902","1,75,57,11,990.45","98,148"
BPCL,08-Jan-25,EQ,282.8,287.9,280.5,282.8,286.35,286.8,285.1,687.95,279.35,"60,37,032","1,72,11,49,200.30","76,957"
BPCL,07-Jan-25,EQ,287.1,290.5,280.7,284.85,282.8,282.8,283.94,687.95,279.35,"83,06,436","2,35,84,88,901.35","93,131"
BPCL,06-Jan-25,EQ,296.4,297.25,284.1,296.4,285.5,284.85,287.84,687.95,279.35,"73,61,716","2,11,89,73,240.90","1,08,721"
BPCL,03-Jan-25,EQ,296,299.15,294.35,296.9,296.7,296.4,296.65,687.95,279.35,"48,06,469","1,42,58,47,169.70","48,583"
BPCL,02-Jan-25,EQ,295.3,297.7,291.8,295.3,295.9,296.9,295.33,687.95,279.35,"68,46,413","2,02,19,47,163.20","76,516"
BPCL,01-Jan-25,EQ,292.3,295.9,290.3,292.45,295.55,295.3,293.52,687.95,279.35,"35,45,200","1,04,06,04,427.85","40,365"
BPCL,31-Dec-24,EQ,291.45,294.4,290.8,293.3,292.1,292.45,292.62,687.95,279.35,"41,61,509","1,21,77,59,072.10","44,798"
BPCL,30-Dec-24,EQ,293.55,295.25,289.75,293.55,293,293.3,292.75,687.95,279.35,"82,36,910","2,41,13,93,097.95","83,662"
BPCL,27-Dec-24,EQ,295.05,297.4,292.5,295.6,293.6,293.55,295.02,687.95,279.35,"37,08,404","1,09,40,56,105.90","38,772"
BPCL,26-Dec-24,EQ,294.85,299.3,292.55,292,295,295.6,295.71,687.95,279.35,"1,13,10,555","3,34,45,87,919.75","1,10,782"
BPCL,24-Dec-24,EQ,289.95,295.45,287.35,289.1,291.55,292,292.13,687.95,279.35,"79,37,629","2,31,88,27,319.00","1,00,109"
BPCL,23-Dec-24,EQ,292,294.9,288,289.05,289,289.1,290.44,687.95,279.35,"68,19,725","1,98,07,02,416.40","68,248"
BPCL,20-Dec-24,EQ,293.55,299.2,287,294.55,288.85,289.05,292.66,687.95,279.35,"99,79,749","2,92,06,63,695.25","92,716"
BPCL,19-Dec-24,EQ,282.05,295.85,282.05,288.3,294.2,294.55,292.59,687.95,279.35,"1,18,22,064","3,45,89,98,514.85","1,12,440"
BPCL,18-Dec-24,EQ,291.75,293,287.65,293,288.7,288.3,289.92,687.95,279.35,"65,35,229","1,89,47,11,117.90","83,873"
BPCL,17-Dec-24,EQ,299.85,299.85,292.1,297.95,293.25,293,294.63,687.95,279.35,"84,15,828","2,47,95,88,046.05","92,002"
BPCL,16-Dec-24,EQ,300.95,301.7,295.8,301.7,298,297.95,297.9,687.95,279.35,"86,96,443","2,59,07,13,102.45","90,634"
BPCL,13-Dec-24,EQ,302,305.15,296,302.15,301.6,301.7,300.75,687.95,279.35,"77,26,611","2,32,38,16,305.00","91,253"
BPCL,12-Dec-24,EQ,307.05,307.45,301.3,307.45,301.75,302.15,303.92,687.95,279.35,"74,54,904","2,26,57,30,553.40","82,331"
BPCL,11-Dec-24,EQ,303.45,308.95,302.1,303.5,307,307.45,307.11,687.95,279.35,"1,08,67,782","3,33,76,22,087.30","1,08,526"
BPCL,10-Dec-24,EQ,302.3,306.7,300.85,303.45,303,303.5,303.82,687.95,279.35,"86,49,367","2,62,78,67,845.55","73,286"
BPCL,09-Dec-24,EQ,300.95,304.2,299.1,300.35,303.05,303.45,301.85,687.95,279.35,"1,16,37,358","3,51,27,59,233.90","95,826"
BPCL,06-Dec-24,EQ,297.9,303.9,296.4,297,300.8,300.35,300.95,687.95,279.35,"95,86,531","2,88,51,06,530.75","94,473"
BPCL,05-Dec-24,EQ,295.1,298.25,291.3,293.65,296.85,297,295.47,687.95,279.35,"92,87,638","2,74,42,04,685.90","1,11,932"
BPCL,04-Dec-24,EQ,294.2,299.55,292.85,294.25,294,293.65,295.81,687.95,279.35,"98,40,659","2,91,09,68,387.25","1,06,917"
BPCL,03-Dec-24,EQ,297.5,297.8,292.05,294.15,294.5,294.25,294.13,687.95,279.35,"91,98,285","2,70,55,04,907.95","93,116"
BPCL,02-Dec-24,EQ,292.65,295.9,290.5,292.1,295.8,294.15,293.05,687.95,279.35,"51,93,026","1,52,18,33,391.45","61,701"
BPCL,29-Nov-24,EQ,292.4,294.25,289.4,290.95,292.5,292.1,291.82,687.95,279.35,"81,25,467","2,37,11,60,268.55","61,014"
BPCL,28-Nov-24,EQ,294.45,298.75,289.5,293.45,292.3,290.95,293.18,687.95,279.35,"1,31,30,411","3,84,95,41,556.70","1,06,597"
BPCL,27-Nov-24,EQ,296.95,297,291.05,293.85,293.5,293.45,292.99,687.95,279.35,"59,95,425","1,75,65,92,548.40","63,329"
BPCL,26-Nov-24,EQ,297.95,301,293.35,296.55,293.85,293.85,296.98,687.95,279.35,"51,60,007","1,53,24,20,766.00","54,614"
BPCL,25-Nov-24,EQ,292.05,304.4,292,285.85,297.3,296.55,298.54,687.95,279.35,"1,69,03,527","5,04,63,01,317.00","1,19,077"
BPCL,22-Nov-24,EQ,282.6,287,281.05,282.4,286,285.85,284.18,687.95,279.35,"65,39,977","1,85,85,08,313.85","71,957"
BPCL,21-Nov-24,EQ,287.45,287.45,279.35,287.5,282.6,282.4,282.27,687.95,279.35,"82,73,120","2,33,52,35,525.65","1,14,418"
BPCL,19-Nov-24,EQ,292.65,297.9,286.5,289.2,287.3,287.5,293.86,687.95,286.5,"99,12,544","2,91,28,90,160.95","93,695"
BPCL,18-Nov-24,EQ,298.15,299.65,288.3,298.2,290.4,289.2,293.21,687.95,288.3,"79,40,666","2,32,83,20,962.45","97,575"
BPCL,14-Nov-24,EQ,305.8,306,296.4,305.85,298.2,298.2,299.49,687.95,293.4,"1,10,61,057","3,31,27,24,944.15","1,40,214"
BPCL,13-Nov-24,EQ,307.95,309,302,309.8,306.65,305.85,306.14,687.95,293.4,"73,06,795","2,23,69,24,826.60","99,047"
BPCL,12-Nov-24,EQ,314.1,318.55,309.05,312.55,309.5,309.8,312.07,687.95,293.4,"71,92,998","2,24,46,96,494.70","75,426"
BPCL,11-Nov-24,EQ,308,314,304.05,310.45,312.8,312.55,310.53,687.95,293.4,"52,77,147","1,63,87,14,339.45","97,404"
BPCL,08-Nov-24,EQ,315,315.1,306.8,315,310,310.45,309.23,687.95,293.4,"93,04,376","2,87,71,69,465.05","87,409"
BPCL,07-Nov-24,EQ,316.35,317.7,311.1,317,315.05,315,314.54,687.95,293.4,"73,87,875","2,32,38,08,753.65","87,258"
BPCL,06-Nov-24,EQ,311.8,319,307.25,307.95,316.75,317,314.81,687.95,293.4,"1,07,87,602","3,39,60,62,227.85","1,14,161"
BPCL,05-Nov-24,EQ,301,309.05,300.2,303.45,307.9,307.95,305.3,687.95,293.4,"95,42,018","2,91,31,79,235.70","95,301"
BPCL,04-Nov-24,EQ,313,313.5,298.1,313,303.45,303.45,302.3,687.95,293.4,"1,40,63,318","4,25,12,86,045.20","1,62,401"
BPCL,01-Nov-24,EQ,311.95,313.85,311.8,310.75,312.85,313,313.02,687.95,293.4,"7,10,149","22,22,92,156.65","19,419"
BPCL,31-Oct-24,EQ,310.5,316.2,307.8,311.3,311.8,310.75,311.68,687.95,293.4,"1,13,75,689","3,54,55,39,909.25","1,11,088"
BPCL,30-Oct-24,EQ,309,314.9,307.35,311.45,311.1,311.3,311.47,687.95,293.4,"62,48,318","1,94,61,62,100.00","67,843"
BPCL,29-Oct-24,EQ,312,312.95,302.25,310.4,310.65,311.45,308.21,687.95,293.4,"84,37,903","2,60,06,36,082.00","91,045"
BPCL,28-Oct-24,EQ,307.3,315.5,305.3,306.3,311.1,310.4,310.08,687.95,293.4,"1,32,99,872","4,12,40,73,037.70","1,01,794"
BPCL,25-Oct-24,EQ,323.45,323.6,303.1,321.45,305.95,306.3,310.22,687.95,293.4,"1,15,83,887","3,59,35,05,886.00","1,25,105"
BPCL,24-Oct-24,EQ,323,325.4,320,323.05,320.25,321.45,322.83,687.95,293.4,"57,06,821","1,84,23,07,042.70","55,455"
BPCL,23-Oct-24,EQ,322,325.85,316.55,322.9,323,323.05,321.79,687.95,293.4,"66,39,274","2,13,64,48,720.30","65,433"
BPCL,22-Oct-24,EQ,332,332.55,322,331.65,323.25,322.9,325.98,687.95,293.4,"63,72,285","2,07,72,30,574.95","1,09,589"
BPCL,21-Oct-24,EQ,342.55,345.5,330.2,342.5,331,331.65,333.25,687.95,293.4,"86,09,636","2,86,91,64,951.65","80,482"
BPCL,18-Oct-24,EQ,342.7,343.9,334.3,342.7,342.6,342.5,339.22,687.95,293.4,"73,28,694","2,48,60,37,648.70","90,046"
BPCL,17-Oct-24,EQ,349.15,350.6,341.85,350.75,342.4,342.7,344.25,687.95,293.4,"1,10,23,063","3,79,46,87,736.95","1,02,039"
BPCL,16-Oct-24,EQ,352,355.9,348.05,348.75,349.4,350.75,351.24,687.95,293.4,"1,70,73,700","5,99,69,94,422.95","1,17,681"
BPCL,15-Oct-24,EQ,344.2,351.5,343.9,340.75,349.35,348.75,347.99,687.95,293.4,"1,71,83,945","5,97,98,15,036.70","1,41,595"
BPCL,14-Oct-24,EQ,340,344.6,337.25,337.65,339.85,340.75,341.17,687.95,293.4,"79,67,181","2,71,81,75,482.85","84,576"
BPCL,11-Oct-24,EQ,335.45,339.4,334,335.45,338.2,337.65,337.23,687.95,293.4,"40,46,559","1,36,46,11,850.75","53,188"
BPCL,10-Oct-24,EQ,342,343.3,334.55,338.85,335.65,335.45,338.13,687.95,293.4,"57,06,365","1,92,94,85,044.30","88,965"
BPCL,09-Oct-24,EQ,345,350,337.75,338,338.95,338.85,341.87,687.95,293.4,"1,35,23,561","4,62,32,67,491.90","1,28,214"
BPCL,08-Oct-24,EQ,331.5,339.45,328.25,335,338.8,338,334.89,687.95,293.4,"95,65,667","3,20,34,23,245.30","98,649"
BPCL,07-Oct-24,EQ,342,343.3,332.8,340.25,335.2,335,336.99,687.95,293.4,"78,47,806","2,64,46,60,879.60","98,267"
BPCL,04-Oct-24,EQ,342.5,347.95,334.35,348.85,340.8,340.25,341.21,687.95,293.4,"1,81,85,208","6,20,49,99,384.60","1,75,111"
BPCL,03-Oct-24,EQ,353.75,361.6,347,368.25,349.85,348.85,352.33,687.95,293.4,"2,07,54,875","7,31,25,49,544.20","2,33,946"
BPCL,01-Oct-24,EQ,370,373.35,364.15,369.95,367.75,368.25,368.1,687.95,293.4,"94,40,793","3,47,51,77,351.45","1,09,872"
BPCL,30-Sep-24,EQ,367.15,376,360.15,367.3,369.5,369.95,366.99,687.95,293.4,"2,38,60,696","8,75,65,49,501.25","1,68,852"
BPCL,27-Sep-24,EQ,347,370.5,346.35,345.1,366.6,367.3,363.37,687.95,293.4,"4,07,56,678","14,80,97,62,549.15","3,06,010"
BPCL,26-Sep-24,EQ,340,346.95,335.15,339.8,345,345.1,340.95,687.95,293.4,"95,17,367","3,24,49,70,815.25","1,04,262"
BPCL,25-Sep-24,EQ,341,341.8,335.15,339.15,339.95,339.8,338.65,687.95,293.4,"60,87,353","2,06,14,73,955.30","60,121"
BPCL,24-Sep-24,EQ,338.55,343.2,336.7,338.1,339.3,339.15,340.45,687.95,293.4,"70,68,491","2,40,64,37,551.45","71,129"
BPCL,23-Sep-24,EQ,333,339.5,331.3,331.2,338.45,338.1,336.94,687.95,293.4,"61,10,287","2,05,87,72,809.10","64,493"
BPCL,20-Sep-24,EQ,326.45,333.1,324.45,324.45,332,331.2,330.22,687.95,293.4,"1,46,42,546","4,83,51,96,727.55","85,776"
BPCL,19-Sep-24,EQ,337.95,337.95,322.95,336.1,324.65,324.45,326.52,687.95,293.4,"1,25,49,677","4,09,77,81,830.40","1,44,942"
BPCL,18-Sep-24,EQ,339,339.9,334.45,338.4,335.7,336.1,337.59,687.95,293.4,"41,11,826","1,38,81,01,745.80","53,466"
BPCL,17-Sep-24,EQ,339.95,340.85,335.05,340.65,338,338.4,337.48,687.95,293.4,"72,37,522","2,44,25,41,978.50","74,399"
BPCL,16-Sep-24,EQ,344.9,344.9,340,342.3,340.9,340.65,341.86,687.95,293.4,"48,50,244","1,65,81,23,232.80","64,648"
BPCL,13-Sep-24,EQ,346,349.75,341.65,344.3,341.85,342.3,344.59,687.95,293.4,"1,10,06,109","3,79,26,13,017.85","1,41,281"
BPCL,12-Sep-24,EQ,343.45,346.2,340.4,340.25,342.4,344.3,343.53,687.95,293.4,"1,59,70,391","5,48,62,69,357.55","2,01,095"
BPCL,11-Sep-24,EQ,349.95,352.8,338.55,345.95,340.8,340.25,343.26,687.95,293.4,"1,21,94,591","4,18,59,30,717.25","1,28,336"
BPCL,10-Sep-24,EQ,349,351.5,344.65,347.8,346.75,345.95,347.53,687.95,293.4,"81,37,710","2,82,81,28,803.85","98,067"
BPCL,09-Sep-24,EQ,352.1,353.55,347.1,352.15,347.95,347.8,349.39,687.95,293.4,"92,00,270","3,21,44,72,334.60","88,608"
BPCL,06-Sep-24,EQ,362.35,365.25,351.05,360.7,352.25,352.15,356.1,687.95,293.4,"1,90,44,553","6,78,16,88,357.05","1,61,073"
BPCL,05-Sep-24,EQ,359.5,364.35,355.75,357.25,361.2,360.7,360.17,687.95,293.4,"1,59,27,510","5,73,66,42,235.60","1,47,147"
BPCL,04-Sep-24,EQ,355.4,363.95,354.65,355.4,357,357.25,359.1,687.95,293.4,"1,94,16,507","6,97,23,95,187.95","1,61,914"
BPCL,03-Sep-24,EQ,359.5,359.7,353.5,358.45,355.2,355.4,356.71,687.95,293.4,"92,89,259","3,31,35,36,504.25","1,14,529"
BPCL,02-Sep-24,EQ,361,367.2,357.5,357.65,358.5,358.45,361.39,687.95,293.4,"1,43,44,785","5,18,39,92,758.30","1,90,932"
BPCL,30-Aug-24,EQ,359.95,365.5,354.75,356.45,356.8,357.65,359.61,687.95,293.4,"2,03,12,502","7,30,45,37,214.05","1,59,910"
BPCL,29-Aug-24,EQ,349.8,357.55,347.15,348.15,356.5,356.45,352.97,687.95,293.4,"1,30,54,801","4,60,79,45,105.10","1,24,810"
BPCL,28-Aug-24,EQ,348.5,355.75,346.65,349.05,347.7,348.15,351.24,687.95,293.4,"72,95,981","2,56,26,62,633.65","75,924"
BPCL,27-Aug-24,EQ,348,350.75,343.5,351.15,347.9,349.05,347.11,687.95,293.4,"96,83,173","3,36,11,23,907.35","94,111"
BPCL,26-Aug-24,EQ,355.45,355.9,349,352.2,350.75,351.15,351.01,687.95,293.4,"66,72,007","2,34,19,51,962.95","84,353"
BPCL,23-Aug-24,EQ,349.8,358,349.55,350.1,353,352.2,354.28,687.95,293.4,"1,58,72,017","5,62,31,28,206.85","1,25,103"
BPCL,22-Aug-24,EQ,354.6,355.1,348.55,351.2,349.9,350.1,350.61,687.95,293.4,"1,02,44,576","3,59,18,38,705.85","1,09,759"
BPCL,21-Aug-24,EQ,349.35,355.6,348.15,349.4,351,351.2,351.99,687.95,293.4,"1,47,95,459","5,20,78,23,428.65","1,30,203"
BPCL,20-Aug-24,EQ,348.95,354.1,347.4,343.8,347.95,349.4,350.92,687.95,293.4,"2,28,88,866","8,03,22,31,364.55","1,81,068"
BPCL,19-Aug-24,EQ,337.8,345.55,336.35,332.5,343.55,343.8,342,687.95,293.4,"1,78,75,728","6,11,35,77,275.90","1,44,286"
BPCL,16-Aug-24,EQ,326.05,333.8,326.05,325.05,333.35,332.5,330.78,687.95,293.4,"82,14,443","2,71,71,80,427.25","75,122"
BPCL,14-Aug-24,EQ,321.7,327.45,320.65,321.7,325.1,325.05,324.87,687.95,293.4,"84,57,477","2,74,76,02,125.90","1,03,601"
BPCL,13-Aug-24,EQ,331.95,332.75,321,333.4,321.6,321.7,325.47,687.95,293.4,"97,57,429","3,17,57,02,959.10","1,04,826"
BPCL,12-Aug-24,EQ,331.8,336.8,330.2,333.4,333,333.4,332.5,687.95,293.4,"1,22,53,716","4,07,43,11,024.60","82,635"
BPCL,09-Aug-24,EQ,333.15,336.7,329.8,338.3,333.4,333.4,333.11,687.95,293.4,"1,13,51,617","3,78,13,35,418.65","90,062"
BPCL,08-Aug-24,EQ,343.95,343.95,332.8,343.65,338.55,338.3,338.01,687.95,293.4,"1,53,78,854","5,19,81,29,570.90","1,37,258"
BPCL,07-Aug-24,EQ,341.2,347.75,337.4,334.7,344,343.65,343.96,687.95,293.4,"1,42,50,381","4,90,16,03,767.30","1,17,305"
BPCL,06-Aug-24,EQ,343,349.65,333.4,341.7,335.4,334.7,341.78,687.95,293.4,"1,37,02,018","4,68,30,86,140.60","1,31,447"
BPCL,05-Aug-24,EQ,342,346.95,334.4,347.1,341,341.7,341.16,687.95,293.4,"2,38,68,328","8,14,28,33,643.10","1,91,189"
BPCL,02-Aug-24,EQ,346.9,350.95,340.05,349.1,347.9,347.1,347.11,687.95,293.4,"1,51,20,989","5,24,86,94,016.05","1,24,026"
BPCL,01-Aug-24,EQ,351,351.9,344.6,350.05,348.6,349.1,347.84,687.95,293.4,"1,69,59,971","5,89,93,99,661.60","1,36,690"
BPCL,31-Jul-24,EQ,352,354.1,346.15,348.2,351,350.05,350.05,687.95,293.4,"1,72,24,023","6,02,92,91,390.75","1,49,147"
BPCL,30-Jul-24,EQ,338.55,359.05,337.3,337.9,348.3,348.2,352.06,687.95,293.4,"4,57,85,745","16,11,92,13,861.90","3,57,500"
BPCL,29-Jul-24,EQ,333.4,338.95,331.05,328.8,338.4,337.9,336.08,687.95,293.4,"2,02,34,464","6,80,03,66,821.15","1,75,098"
BPCL,26-Jul-24,EQ,327.95,329.4,323.4,326.15,329.05,328.8,326.78,687.95,293.4,"2,18,39,106","7,13,65,22,968.95","1,25,891"
BPCL,25-Jul-24,EQ,312.95,327.15,310.8,314.95,326.5,326.15,322.25,687.95,293.4,"3,05,54,549","9,84,62,32,910.05","2,98,522"
BPCL,24-Jul-24,EQ,306.4,315.85,304.85,306,314.9,314.95,311.94,687.95,293.4,"1,69,34,157","5,28,23,79,300.30","1,32,180"
BPCL,23-Jul-24,EQ,311.45,312.3,296.1,308.25,306,306,304.62,687.95,293.4,"2,42,87,234","7,39,83,27,901.30","1,89,201"
BPCL,22-Jul-24,EQ,304.55,317.15,300.1,303.8,308.1,308.25,310.94,687.95,293.4,"2,71,02,699","8,42,72,88,822.70","2,19,594"
BPCL,19-Jul-24,EQ,318.15,318.15,301.8,318.15,305.5,303.8,307.41,687.95,293.4,"1,98,23,046","6,09,37,82,113.00","1,68,458"
BPCL,18-Jul-24,EQ,318.5,319,312.7,315.95,317.5,318.15,316.39,687.95,293.4,"1,95,88,548","6,19,76,85,208.05","1,50,426"
BPCL,16-Jul-24,EQ,308,319.25,308,307.75,316.1,315.95,315.56,687.95,293.4,"2,81,32,502","8,87,75,58,577.80","2,58,283"
BPCL,15-Jul-24,EQ,306,309,304.15,304.55,307.75,307.75,307.5,687.95,293.4,"86,87,357","2,67,13,82,097.80","84,885"
BPCL,12-Jul-24,EQ,309.7,310.95,303.75,306.6,305.25,304.55,307.57,687.95,293.4,"1,04,26,157","3,20,68,09,367.85","1,04,791"
BPCL,11-Jul-24,EQ,302,308,299.6,300.35,306.75,306.6,305.15,687.95,293.4,"1,92,46,022","5,87,28,58,664.70","1,51,533"
BPCL,10-Jul-24,EQ,300.8,301.8,293.4,300.2,301.35,300.35,297.72,687.95,293.4,"1,21,34,270","3,61,25,81,104.60","1,14,580"
BPCL,09-Jul-24,EQ,301.25,302.15,296.4,299.5,300.2,300.2,298.36,687.95,294.8,"1,80,94,862","5,39,87,29,627.50","1,15,670"
BPCL,08-Jul-24,EQ,304.6,307.95,298.8,306.65,299,299.5,301.83,687.95,294.8,"1,14,88,688","3,46,76,66,979.85","1,43,955"
BPCL,05-Jul-24,EQ,303,307.2,302,303,306.5,306.65,305.33,687.95,294.8,"76,84,768","2,34,64,12,575.15","77,192"
BPCL,04-Jul-24,EQ,306.6,308.5,301.95,306.6,304,303,304.89,687.95,294.8,"66,07,472","2,01,45,35,389.20","83,750"
BPCL,03-Jul-24,EQ,305.5,307.45,303,304.4,305.95,306.6,305.78,687.95,294.8,"43,55,165","1,33,17,36,523.90","55,545"
BPCL,02-Jul-24,EQ,304,308.25,302.2,304.55,304.4,304.4,305.26,687.95,294.8,"55,53,786","1,69,53,23,314.75","76,632"
BPCL,01-Jul-24,EQ,305.7,306.85,303.3,303.95,304.05,304.55,304.86,687.95,294.8,"47,93,023","1,46,12,21,928.20","77,167"
BPCL,28-Jun-24,EQ,305.85,306.6,301.55,304.85,303.25,303.95,304.21,687.95,294.8,"90,77,880","2,76,15,40,997.75","1,26,873"
BPCL,27-Jun-24,EQ,298.8,307,296.05,298.4,305.8,304.85,301.54,687.95,294.8,"1,24,87,595","3,76,54,73,007.55","1,61,678"
BPCL,26-Jun-24,EQ,298,300.85,296.25,296.3,298.75,298.4,299.05,687.95,294.8,"79,73,173","2,38,43,82,305.15","1,15,012"
BPCL,25-Jun-24,EQ,305.25,306.45,294.8,305.25,296.75,296.3,298.92,687.95,294.8,"1,56,30,568","4,67,23,45,605.25","1,53,012"
BPCL,24-Jun-24,EQ,309.7,309.7,303.3,307.6,305.25,305.25,305.97,687.95,303.3,"75,57,297","2,31,23,20,675.05","93,153"
BPCL,21-Jun-24,EQ,318,319,305.1,626.25,308.3,307.6,310.31,687.95,305.1,"3,00,04,484","9,31,07,83,933.55","3,12,295"
BPCL,20-Jun-24,EQ,620,628.8,612.8,615.8,627,626.25,623.24,687.95,331.45,"90,38,323","5,63,30,07,320.70","1,56,328"
BPCL,19-Jun-24,EQ,634.2,634.2,615,630.9,616.25,615.8,620.14,687.95,331.45,"98,24,003","6,09,22,96,281.75","1,53,262"
BPCL,18-Jun-24,EQ,635,635,626.4,626.65,631.6,630.9,630.81,687.95,331.45,"79,42,475","5,01,01,78,647.00","1,19,589"
BPCL,14-Jun-24,EQ,622.3,629.3,618.25,619.35,626.45,626.65,625.72,687.95,331.45,"73,14,322","4,57,66,82,936.80","1,16,267"
BPCL,13-Jun-24,EQ,619,621.5,613.5,613.35,619.3,619.35,617.76,687.95,331.45,"60,25,162","3,72,21,09,927.80","1,16,466"
BPCL,12-Jun-24,EQ,621.5,623.85,612.45,607.2,613.75,613.35,617.64,687.95,331.45,"1,17,39,694","7,25,09,21,341.70","1,75,539"
BPCL,11-Jun-24,EQ,606.3,612.7,593.6,602.6,606.8,607.2,603.05,687.95,331.45,"1,35,13,772","8,14,95,14,106.95","1,68,249"
BPCL,10-Jun-24,EQ,605.3,609.85,600.25,599.8,602.05,602.6,604.3,687.95,331.45,"74,14,297","4,48,04,77,062.85","99,748"
BPCL,07-Jun-24,EQ,585,602,581.2,584.15,599.8,599.8,590.67,687.95,331.45,"1,08,10,315","6,38,53,31,894.90","1,38,874"
BPCL,06-Jun-24,EQ,591.05,607.45,580.25,581.1,585.4,584.15,592.3,687.95,331.45,"1,89,67,116","11,23,42,45,760.70","3,02,723"
BPCL,05-Jun-24,EQ,602.05,602.05,534.2,580.2,580,581.1,567.15,687.95,331.45,"2,36,94,087","13,43,81,24,270.45","4,18,487"
BPCL,04-Jun-24,EQ,670,670,566.7,666.15,585.45,580.2,611.17,687.95,331.45,"2,28,74,263","13,98,00,28,744.75","3,80,048"
BPCL,03-Jun-24,EQ,665,687,651.7,627.8,666.05,666.15,669.43,687.95,331.45,"1,69,14,117","11,32,27,61,725.40","2,23,778"
BPCL,31-May-24,EQ,630,634.4,617.6,625.75,628.6,627.8,625.84,687.95,331.45,"92,42,052","5,78,40,23,579.85","1,33,675"
BPCL,30-May-24,EQ,634.05,636.8,623.5,633.55,626.95,625.75,629.66,687.95,331.45,"48,22,844","3,03,67,60,870.70","1,09,656"
BPCL,29-May-24,EQ,640,642.95,632.4,646.5,633.75,633.55,638.14,687.95,331.45,"53,76,708","3,43,10,82,469.95","1,02,285"
BPCL,28-May-24,EQ,657.95,659,642.6,656.05,645.65,646.5,649.72,687.95,331.45,"44,75,041","2,90,75,10,864.30","80,760"
BPCL,27-May-24,EQ,656.8,661.75,646.5,654.1,655.2,656.05,655.66,687.95,331.45,"62,46,791","4,09,57,45,550.20","89,772"
BPCL,24-May-24,EQ,647,663.35,641.6,647.45,654.7,654.1,654.56,687.95,331.45,"81,04,262","5,30,47,32,059.05","1,10,248"
BPCL,23-May-24,EQ,645,654.1,640.6,640.5,647,647.45,648.05,687.95,331.45,"74,91,275","4,85,47,03,684.65","1,40,423"
BPCL,22-May-24,EQ,649.9,650.7,631.05,644,639.95,640.5,637.75,687.95,331.45,"73,36,905","4,67,91,39,407.55","1,14,887"
BPCL,21-May-24,EQ,630,649,625,629,645,644,641.53,687.95,331.45,"1,06,23,880","6,81,55,12,451.05","1,65,035"
BPCL,18-May-24,EQ,629,630.55,627,628.3,628.6,629,629.04,687.95,331.45,"5,18,349","32,60,62,874.90","9,733"
BPCL,17-May-24,EQ,619.7,629.5,618.35,618.75,628.8,628.3,624.6,687.95,331.45,"51,01,693","3,18,65,20,377.95","92,613"
BPCL,16-May-24,EQ,632,633.35,611.05,625.05,620,618.75,620.46,687.95,331.45,"1,34,43,468","8,34,11,49,490.80","2,33,095"
BPCL,15-May-24,EQ,609,628,607.05,605.95,626.7,625.05,615.32,687.95,331.45,"94,17,506","5,79,47,98,123.55","1,26,051"
BPCL,14-May-24,EQ,612.4,617.7,602.15,606.9,607.7,605.95,607.52,687.95,331.45,"64,06,657","3,89,21,64,563.95","1,20,511"
BPCL,13-May-24,EQ,624.95,624.95,591.8,618.65,608,606.9,604.06,687.95,331.45,"1,14,49,326","6,91,61,21,268.50","1,89,362"
BPCL,10-May-24,EQ,615,621.95,601.55,592.15,618.8,618.65,613.66,687.95,331.45,"2,20,82,171","13,55,08,38,577.30","2,73,973"
BPCL,09-May-24,EQ,625,625,590.05,620.3,592.25,592.15,604.39,687.95,331.45,"99,69,424","6,02,54,31,614.10","2,03,261"
BPCL,08-May-24,EQ,608,624.3,603.45,604.3,621.1,620.3,617.1,687.95,331.45,"69,69,584","4,30,08,96,330.20","1,10,328"
BPCL,07-May-24,EQ,622.5,628.45,602,610.25,604.5,604.3,611.86,687.95,331.45,"99,51,119","6,08,86,84,770.40","1,38,769"
BPCL,06-May-24,EQ,635,635.2,606.15,629.85,611.65,610.25,613.91,687.95,331.45,"47,36,018","2,90,74,91,509.45","1,05,762"
BPCL,03-May-24,EQ,640,641.7,625.1,634.65,630.95,629.85,632.81,687.95,331.45,"44,98,668","2,84,67,81,804.35","81,563"
BPCL,02-May-24,EQ,618,637.05,614.5,607.35,635.35,634.65,628.87,687.95,331.45,"1,58,83,066","9,98,83,55,265.05","2,40,263"
BPCL,30-Apr-24,EQ,624,624.55,603.4,618.8,610.15,607.35,614.61,687.95,331.45,"62,60,348","3,84,76,73,281.45","1,03,810"
